"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
1779069,"August 29, 2020","New York",Sterling,"Onionville Rd",0,0,0,0,2,N/A
1777172,"August 27, 2020",Michigan,Novi,"26000 block of Gornada St",0,0,0,0,1,N/A
1766001,"August 16, 2020",Texas,"Cedar Park","2304 Natalie Cove",0,3,0,0,1,N/A
1765467,"August 15, 2020",Texas,Bacliff,"4700 block of 19th St",0,0,0,0,1,N/A
1763461,"August 12, 2020",Ohio,Lakewood,"14600 block of Clifton Blvd",1,0,0,0,1,N/A
1761575,"August 9, 2020",Maryland,Kennedyville,"11000 block of Augustine Herman Hwy",0,0,0,0,1,N/A
1754650,"August 3, 2020",Iowa,Ankeny,"6703 SE Bellagio Dr",1,0,0,0,1,N/A
1754543,"August 2, 2020",Hawaii,Paia,"401 Alakapa Place",0,0,0,1,1,N/A
1755416,"August 1, 2020",Ohio,Lindsey,"US-20 and OH-590",0,0,0,0,1,N/A
1743612,"July 23, 2020",Ohio,"Olmsted Falls (Olmsted Twp)","8500 block of Homestead Dr",0,0,0,0,1,N/A
1742426,"July 22, 2020",Michigan,Detroit,"15700 block of Dexter Rd",1,0,0,0,2,N/A
1741287,"July 18, 2020",Wyoming,Cheyenne,"1200 Taft Ave",0,0,0,0,1,N/A
1739843,"July 17, 2020","New York",Utica,"1000 block of Cleveland Ave",0,0,0,0,1,N/A
1732212,"July 12, 2020",Texas,Houston,"1500 block of Lennington Dr",0,0,0,0,1,N/A
1730455,"July 8, 2020",Pennsylvania,Friedens,"341 Mull Rd",0,1,0,0,1,N/A
1727444,"July 6, 2020",Minnesota,"Minneapolis (Spring Lake Park)","7700 block of Jackson St NE",0,0,0,0,1,N/A
1726157,"July 5, 2020",Texas,Irving,"3200 W Irving Blvd",0,0,0,0,1,N/A
1727134,"July 4, 2020",Minnesota,Duluth,N/A,0,0,0,0,1,N/A
1728358,"June 27, 2020",Arizona,Safford,"S 5th Ave and W 2nd St",0,0,0,0,1,N/A
1717939,"June 26, 2020",Oklahoma,"Oklahoma City","3500 block of NW 11th St",1,1,0,0,1,N/A
1717604,"June 26, 2020",Utah,"Salt Lake City (Murray)",N/A,0,0,0,0,1,N/A
1715416,"June 24, 2020",Illinois,Aurora,"500 block of Bangs St",0,0,0,0,1,N/A
1710928,"June 19, 2020",Ohio,Youngstown,"Aberdeen Ave",0,0,0,0,1,N/A
1709876,"June 18, 2020",Indiana,Evansville,"E Riverside Dr and Judson St",0,0,0,0,1,N/A
1709176,"June 17, 2020",Minnesota,"Saint Paul","2000 block of Suburban Ave",0,0,0,0,1,N/A
1705632,"June 15, 2020",Texas,"El Paso","8951 Comet St",0,1,0,0,1,N/A
1756901,"June 11, 2020",Texas,"El Paso","1400 block of N Zaragoza Rd",0,0,0,0,1,N/A
1702792,"June 10, 2020",Michigan,"Lake Odessa","9000 block of W Clarksville Rd",0,0,0,0,1,N/A
1701102,"June 9, 2020",Illinois,Decatur,"N Lowber St and E Hickory St",0,0,0,0,1,N/A
1701687,"June 7, 2020",Michigan,"Grand Rapids","200 block of Barnett St",0,0,0,0,1,N/A
1698579,"June 5, 2020",Indiana,Evansville,"4000 block of Kleitz Rd",0,0,0,0,1,N/A
1698746,"June 4, 2020","District of Columbia",Washington,"1200 block of Mt Olivet Rd NE",0,0,0,0,1,N/A
1696990,"June 4, 2020",Connecticut,"New Haven","Henry Street",0,0,0,0,1,N/A
1700081,"June 3, 2020",Utah,Vernal,"251 W 400 N",1,0,0,0,1,N/A
1693303,"May 31, 2020","New Mexico",Albuquerque,"801 Locust Place NE",0,0,0,0,1,N/A
1695405,"May 30, 2020",Virginia,Charlottesville,"Lankford Ave and 1st St",0,0,0,1,1,N/A
1691598,"May 28, 2020",Utah,"Ogden (Washington Terrace)","5540 S 150 E",0,0,0,0,1,N/A
1692035,"May 27, 2020",Michigan,Brighton,"6600 Grand River Ave",0,0,0,0,1,N/A
1684206,"May 20, 2020",Michigan,"Grand Rapids","50 block of Caledonia St NE",0,0,0,0,1,N/A
1679651,"May 14, 2020",Utah,"South Jordan","11328 S Jordan Gateway",0,0,0,0,1,N/A
1677772,"May 11, 2020",Indiana,Indianapolis,"5100 block of Chelsea Rd",0,2,0,0,1,N/A
1675871,"May 9, 2020",Michigan,Kalamazoo,"1400 block of Stamford Ave",0,0,0,0,1,N/A
1683946,"May 8, 2020",Florida,Citra,"14400 block of NW 21st Ct",0,2,0,0,1,N/A
1673550,"May 5, 2020",Michigan,Burton,"4000 block of Fenton Rd",0,1,0,0,1,N/A
1672944,"May 1, 2020","New York",Rockland,"Wegman Rd",0,0,0,0,1,N/A
1666418,"April 25, 2020",Michigan,"Lake Orion","Hauxwell Dr",0,0,0,0,1,N/A
1670838,"April 23, 2020",Colorado,Rifle,"Moki Ave",0,0,0,0,1,N/A
1663180,"April 21, 2020",California,"San Francisco","500 block of Jones St",0,0,0,0,1,N/A
1659353,"April 13, 2020","New Mexico",Taos,"400 Camino De La Placita",0,0,0,0,1,N/A
1658010,"April 10, 2020",Wisconsin,"Turtle Lake","2 3/4 St",0,0,0,0,1,N/A
1656771,"April 9, 2020",Arizona,"Huachuca City (Whetstone)","2500 block of N Calle Segundo",0,0,0,0,1,N/A
1651717,"April 1, 2020","New York",Albany,"Bleeker Terrace",0,0,0,0,1,N/A
1649978,"April 1, 2020",California,Auberry,"Auberry Rd and CA-168",0,0,0,0,1,N/A
1647153,"March 26, 2020",Ohio,Lorain,"2100 block of E 29th St",1,0,0,0,1,N/A
1646511,"March 26, 2020",Ohio,Toledo,"600 block of Spencer St",0,0,0,0,1,N/A
1646516,"March 25, 2020",Ohio,Medina,"E Smith Rd",0,0,0,0,1,N/A
1645692,"March 23, 2020",Illinois,Carbondale,"400 block of E Ashley St",0,0,0,0,3,N/A
1645535,"March 23, 2020",Nevada,Sparks,"1200 block of Glendora Ln",0,0,0,0,1,N/A
1644095,"March 22, 2020",Massachusetts,Worcester,"18 Lawnfair St",0,1,0,0,2,N/A
1643708,"March 20, 2020","New York",Rochester,"47 Hancock St",0,0,0,0,1,N/A
1640955,"March 16, 2020",Pennsylvania,Derry,"700 block of Cocoa Ave",0,0,0,0,1,N/A
1639645,"March 14, 2020",Michigan,Otisville,"N Irish Rd",0,0,0,0,1,N/A
1638073,"March 10, 2020",Georgia,Louisville,"2200 block of Nelson Ln",0,0,0,0,1,N/A
1637805,"March 10, 2020","New York",Poughkeepsie,"70 Cottage St",0,0,0,0,1,N/A
1636074,"March 7, 2020",Nevada,Reno,"Cameo Ct and Magnolia Way",0,0,0,0,1,N/A
1631731,"March 1, 2020","New York","Buffalo (Cheektowaga)","150 French Rd",1,0,0,0,1,N/A
1630846,"February 26, 2020",Indiana,Princeton,"705 W. Broadway St",0,0,0,0,1,N/A
1628683,"February 24, 2020",Wisconsin,Waupaca,N/A,0,1,0,0,1,N/A
1628704,"February 24, 2020",Minnesota,Waseca,"500 block of 7th Ave SE",0,0,0,0,1,N/A
1627478,"February 21, 2020",Michigan,Detroit,"15700 block of Ellis St",0,0,0,0,1,N/A
1620607,"February 13, 2020",Indiana,Gary,"700 block of W 17th Ave",0,1,0,0,1,N/A
1619356,"February 11, 2020",Iowa,Waterloo,"1112 W 2nd St",2,0,0,0,1,N/A
1612716,"February 3, 2020",California,Lebec,"8968 Grapevine Rd",1,5,0,0,1,N/A
1611622,"January 30, 2020",Wisconsin,Milwaukee,"N 25th St and W Roosevelt Dr",0,0,0,0,1,N/A
1602407,"January 21, 2020",Michigan,Detroit,"Strathmoor St and Vassar Dr",0,0,0,0,1,N/A
2526079,"January 19, 2020",Georgia,Bremen,"100 block of Rose St",1,0,0,0,1,N/A
1600677,"January 18, 2020",Texas,Odessa,"2400 block of Walnut Ave",0,0,0,0,1,N/A
1600160,"January 18, 2020",Oregon,Salem,"4500 block of Agate Dr",0,0,0,0,1,N/A
1597752,"January 15, 2020","North Carolina","High Point","Asbill Avenue",0,0,0,0,1,N/A
1595178,"January 13, 2020",Minnesota,"Sauk Centre","600 block of Pine St S",0,0,0,0,1,N/A
1592169,"January 9, 2020",Wisconsin,"Sun Prairie","1014 Pine St",0,0,0,0,1,N/A
1592297,"January 8, 2020",Maine,"Waterboro (waterboro)","74 Lords Lane",0,0,0,0,1,N/A
1590532,"January 6, 2020",Indiana,Indianapolis,"7800 block of Marquis Ln",1,0,0,0,1,N/A
1592302,"January 4, 2020",Maine,Mexico,N/A,0,0,0,0,1,N/A
1586891,"January 2, 2020",Michigan,Warren,"E 9 Mile Rd and Hoover Rd",0,0,0,0,1,N/A
1586583,"January 1, 2020",Wisconsin,Milwaukee,"8700 block of W Carmen Ave",0,0,0,0,1,N/A
1586960,"January 1, 2020",Michigan,"West Bloomfield","33096 Northwestern Hwy",0,0,0,0,1,N/A
1583452,"December 29, 2019",Wisconsin,Muskego,"Acker Dr and Hi View Dr",0,0,0,0,1,N/A
1580770,"December 27, 2019",Utah,"West Jordan","7700 S Woodgreen Rd",0,0,0,0,1,N/A
1580974,"December 26, 2019",Illinois,Moline,"1100 block of 11th St",0,0,0,0,1,N/A
1580079,"December 25, 2019",Kansas,Topeka,"5900 block of SW 35th St",0,0,0,0,1,N/A
1579732,"December 23, 2019",Iowa,"Cedar Rapids","2300 block of DeSoto St SW",0,0,0,0,1,N/A
1592645,"December 17, 2019",Minnesota,"Minneapolis (Columbia Heights)","4500 block of 4th St",0,0,0,0,1,N/A
1574421,"December 16, 2019",Mississippi,Oxford,"328 Rd 1094",0,1,0,0,1,N/A
1571733,"December 13, 2019",Wisconsin,Madison,"6300 block of Seven Pines Ave",0,0,0,0,1,N/A
1567829,"December 9, 2019",Michigan,Detroit,"Dwyer St and Outer Dr E",0,0,0,0,1,N/A
1563500,"December 1, 2019",Wisconsin,Milwaukee,"N 115th St and W Lynx Ave",0,0,0,0,1,N/A
1561334,"November 30, 2019",Texas,Austin,"7300 block of Crystalbrook Dr",0,0,0,0,1,N/A
1560174,"November 27, 2019",California,Norwalk,"14500 block of Carmenita Rd",0,1,0,0,1,N/A
1559516,"November 27, 2019",Iowa,"West Des Moines","4920 Hawthorne Dr",0,0,0,0,1,N/A
1558644,"November 26, 2019",Michigan,Livonia,"16000 block of Blue Skies Dr",0,0,0,0,1,N/A
1558892,"November 23, 2019",Texas,"New Caney","23000 block of Majestic Forest",0,0,0,0,1,N/A
1553055,"November 18, 2019","New York",Batavia,"209 Liberty St",0,0,0,0,1,N/A
1550497,"November 14, 2019",Texas,"Fort Worth","5680 Meadowbrook Dr",0,0,0,0,1,N/A
1547707,"November 12, 2019",Michigan,"Utica (Shelby Township)","2001 Crystal Lake Dr",0,0,0,0,3,N/A
1548259,"November 9, 2019","New Jersey","Manchester Township (Manchester)",N/A,0,0,0,0,1,N/A
1543716,"November 7, 2019",Pennsylvania,Doylestown,"51 Belmont Square",0,0,0,0,1,N/A
1543620,"November 7, 2019",Texas,Denton,"400 block of Ame Dr",0,0,0,0,1,N/A
1542871,"November 5, 2019",Illinois,"Oak Lawn","9700 block of S Warren Ave",0,0,0,0,1,N/A
1542761,"November 5, 2019",Nevada,"Las Vegas","6200 block of Burnt Hills Dr",1,0,0,0,1,N/A
1541455,"November 4, 2019",Ohio,Hamilton,"900 block of Foster Ave",0,0,0,0,1,N/A
1542387,"November 3, 2019",California,Sanger,"Piedra Rd and Terrace Ave",0,0,0,0,1,N/A
1541726,"November 3, 2019",Ohio,Akron,"800 block of Slosson Ave",0,0,0,0,1,N/A
1535323,"October 26, 2019","New York",Rochester,"Rosalind St",0,0,0,0,1,N/A
1536029,"October 26, 2019","New Hampshire",Hudson,"164 Derry St",0,0,0,0,1,N/A
1534340,"October 25, 2019",Arizona,Flagstaff,I-40,0,0,0,1,1,N/A
1534312,"October 25, 2019",Ohio,Dayton,"700 block of Ernroe Dr",0,0,0,0,1,N/A
1532696,"October 22, 2019","New York",Buffalo,"50 block of Covington Rd",0,0,0,0,1,N/A
1531678,"October 21, 2019",Michigan,Detroit,"12000 block of Saint Marys St",0,0,0,0,1,N/A
1531564,"October 21, 2019",Delaware,Hockessin,"4000 block of Newport Gap Pike",0,0,0,0,1,N/A
1532189,"October 21, 2019",Delaware,Smyrna,"500 block of Owens Brook Dr",0,0,0,1,1,N/A
1530276,"October 19, 2019",Texas,"El Paso","3812 Truman Ave",1,4,0,0,1,N/A
1530049,"October 18, 2019",Texas,Denton,"100 block of Heritage Ln",0,0,0,0,1,N/A
1528339,"October 16, 2019",Pennsylvania,Easton,"1000 block of Elm St",0,0,0,0,1,N/A
1529030,"October 14, 2019",Minnesota,"Forest Lake","900 block of 7th St SE",0,0,0,0,1,N/A
1527151,"October 14, 2019",Pennsylvania,Middletown,"130 Bentley Ln",0,1,0,0,1,N/A
1527257,"October 14, 2019","New Jersey","Asbury Park (Tinton Falls)","Peach St",0,0,0,0,2,N/A
1526040,"October 12, 2019",Nevada,Sparks,"Gault Way and Rock Blvd",0,0,0,0,1,N/A
1523055,"October 8, 2019",Texas,Lufkin,"Saint Andrews Cir",0,0,0,0,1,N/A
1523997,"October 5, 2019",Ohio,Ashtabula,"6000 block of State Rd",0,0,0,0,1,N/A
1520328,"October 4, 2019",Washington,Spokane,"240 W Sprague Ave",0,0,0,0,1,N/A
1519567,"October 3, 2019",Pennsylvania,"Union City","50 block of E High St",0,1,0,0,1,N/A
1518191,"October 2, 2019","New York","Blossvale (Vienna)","8000 block of Deeley Rd",0,0,0,0,1,N/A
1516421,"October 1, 2019","New Mexico",Albuquerque,"Yale Blvd SE and Cole Ave SE",0,0,0,0,1,N/A
1513897,"September 27, 2019",Illinois,Belleville,"3900 block of S Park Dr",1,0,0,0,1,N/A
1511785,"September 23, 2019",Ohio,Akron,"124 Tate Terrace",0,0,0,0,1,N/A
1511874,"September 19, 2019",Idaho,Nampa,"291 E Maine Ave",0,0,0,0,1,N/A
1507453,"September 19, 2019",Indiana,"Fort Wayne","6800 block of Briarcliff Dr",0,0,0,0,1,N/A
1507141,"September 19, 2019",Pennsylvania,Philadelphia,"6300 block of Vine St",0,0,0,0,1,N/A
1505315,"September 16, 2019",Michigan,"Garden City","180 block of Belton St",0,2,0,0,1,N/A
1506155,"September 14, 2019",Iowa,"Mount Pleasant","1400 block of 240th St",0,0,0,0,1,N/A
1503106,"September 12, 2019",Indiana,Kokomo,"2600 block of Wynterpointe Ct",0,0,0,0,1,N/A
1500621,"September 10, 2019",Ohio,Dayton,"3400 block of Wellington Dr",0,0,0,0,1,N/A
1497176,"September 4, 2019",Iowa,"Council Bluffs","County Hwy H10",0,0,0,0,1,N/A
1497483,"September 4, 2019",Texas,"Fort Worth","6100 block of Westcreek Dr",0,0,0,0,3,N/A
1498747,"September 4, 2019",Idaho,Grangeville,N/A,0,0,0,0,1,N/A
1498740,"September 4, 2019",Texas,Lorena,"13000 block of Chapel Rd",0,0,0,0,1,N/A
1496374,"September 2, 2019","New York","Wappingers Falls (Wappinger)","22 Marlorville Rd",0,1,0,0,1,N/A
1497069,"September 2, 2019",Illinois,Liberty,"100 block of E Hannibal St",0,0,0,0,1,N/A
1494575,"September 2, 2019",Pennsylvania,Sunbury,"S 10th St",0,0,0,0,4,N/A
1491991,"August 30, 2019",Texas,"San Antonio","1947 Larkspur Dr",0,0,0,0,1,N/A
1491488,"August 30, 2019",Georgia,"Mc Caysville","160 Briggs St",0,0,0,1,1,N/A
1499621,"August 29, 2019",Arizona,Safford,N/A,0,0,0,0,1,N/A
1490726,"August 29, 2019",Ohio,Columbus,"1770 S 20th St",0,0,0,0,1,N/A
1489519,"August 27, 2019","New York",Riverhead,"Doris Ave",1,0,0,0,1,N/A
1489056,"August 27, 2019","New York",Roosevelt,"335 E Clinton Ave",0,0,0,0,1,N/A
1489006,"August 27, 2019",Ohio,Dayton,"600 block of Miami Chapel Rd",0,0,0,0,2,N/A
1487737,"August 25, 2019",Iowa,Nichols,"1736 Bancroft Ave",0,0,0,0,1,N/A
1488084,"August 25, 2019",Texas,Lubbock,"6500 block of 92nd St",0,0,0,0,1,N/A
1488072,"August 24, 2019",Texas,"San Antonio","6000 block of De Zavala Rd",0,0,0,0,1,N/A
1487345,"August 23, 2019","New York",Elmira,"Baldwin St and E Second St",0,0,0,0,1,N/A
1486376,"August 23, 2019",Illinois,Urbana,"409 W University Ave",0,0,0,0,1,N/A
1487026,"August 23, 2019",Michigan,Detroit,"7200 block of Faust Ave",0,0,0,0,1,N/A
1487010,"August 23, 2019",Texas,Spring,"3619 Almondwood Dr",1,0,0,0,1,N/A
1486213,"August 21, 2019",Connecticut,Fairfield,"Wormwood Rd",0,0,0,0,1,N/A
1488993,"August 18, 2019","New Jersey",Rockaway,"Telemark Rd",0,0,0,0,1,N/A
1484996,"August 18, 2019",Illinois,Peoria,"100 block of S Saratoga St",0,1,0,0,1,N/A
1478869,"August 14, 2019",Pennsylvania,Philadelphia,"3716 N 15th St",0,6,0,0,1,N/A
1479164,"August 14, 2019",Texas,Dallas,"2000 block of Las Cruces Ln",0,1,0,0,1,N/A
1475866,"August 9, 2019","New York",Durhamville,"6047 NY-46",0,0,0,0,1,N/A
1475849,"August 9, 2019",Mississippi,Waynesboro,N/A,0,0,0,0,1,N/A
1474173,"August 8, 2019",Pennsylvania,Braddock,"6th St and Talbot Ave",0,1,0,0,1,N/A
1484655,"August 7, 2019","South Carolina",York,"Davidson Ridge Rd",0,0,0,0,1,N/A
1473157,"August 6, 2019",Illinois,Joliet,"300 block of Western Ave",0,0,0,0,1,N/A
1465626,"August 1, 2019",Ohio,Cleveland,"Gilbert Ct and W 61st St",0,0,0,0,1,N/A
1464274,"July 31, 2019",Ohio,Lima,"2300 block of Adgate Rd",0,0,0,0,1,N/A
1463615,"July 31, 2019",Ohio,Bowersville,"3200 block of OH 72",0,0,0,0,1,N/A
1460259,"July 27, 2019",Ohio,Louisville,"1516 Opal St",0,0,0,0,1,N/A
1451961,"July 18, 2019",Iowa,Dubuque,"W Locust St and Foye St",0,0,0,0,1,N/A
1455613,"July 18, 2019",Indiana,Mishawaka,"500 Lincolnway E",0,0,0,0,1,N/A
1449059,"July 16, 2019",Wisconsin,"Rock Springs","E Broadway St",0,0,0,0,1,N/A
1448549,"July 15, 2019",Ohio,Ashland,"200 block of Matthews Ave",1,0,0,0,1,N/A
1449069,"July 15, 2019",Illinois,Lockport,"Bruce Road and Lawrence Ave",0,0,0,0,1,N/A
1447679,"July 13, 2019",Michigan,"Muskegon (Norton Shores)","Hawley St",0,0,0,0,1,N/A
1446362,"July 11, 2019",Ohio,Toledo,"3100 of Glenwood Ave",0,0,0,0,1,N/A
1444838,"July 9, 2019",California,"Santa Ana","3301 S Bristol St",0,0,0,0,1,N/A
1443481,"July 5, 2019",Pennsylvania,Commodore,"Valley Rd",0,0,0,0,1,N/A
1436367,"July 1, 2019",Oregon,Portland,"14100 block of Bush St",0,0,0,0,1,N/A
1436181,"June 30, 2019",Illinois,Flossmoor,"2500 block of Caddy St",0,0,0,0,1,N/A
1438824,"June 30, 2019",Wisconsin,Hartford,"WI-60 and S Wacker Dr",0,0,0,0,1,N/A
1435096,"June 27, 2019",Maryland,"North Beach","9400 block of Seabreeze Ct",0,0,0,0,1,N/A
1431774,"June 21, 2019","North Carolina",Kinston,"Williams St and Old Snow Hill Rd",1,0,0,0,1,N/A
1427904,"June 20, 2019",Ohio,Cincinnati,"4870 Hunt Rd",0,0,0,0,1,N/A
1425952,"June 19, 2019",Ohio,Cleveland,"W 26th St and United Ct",0,0,0,0,1,N/A
1424995,"June 18, 2019",Ohio,Bethel,"2900 block of Kinnett Rd",0,0,0,0,1,N/A
1425471,"June 17, 2019",Ohio,"Barberton (New Franklin)","Swigart Rd",0,0,0,0,1,N/A
1424211,"June 16, 2019","New Jersey","Saddle River (Upper Saddle River)",N/A,0,0,0,0,1,N/A
1423172,"June 15, 2019",Mississippi,Brandon,"Glen Arbor Ct",0,0,0,0,1,N/A
1421153,"June 12, 2019",Illinois,Chicago,"4817 W Fullerton Ave",1,0,0,0,1,N/A
1419806,"June 11, 2019",Iowa,Indianola,N/A,0,0,0,0,1,N/A
1419816,"June 9, 2019",Pennsylvania,Pittston,"127 Searle St",0,0,0,0,1,N/A
1418346,"June 8, 2019",Texas,"San Antonio","9638 Potranco Rd",0,0,0,1,1,N/A
1417269,"June 7, 2019",Indiana,Greenwood,"5088 Olive Branch Rd",0,0,0,0,1,N/A
1412390,"June 2, 2019","New Jersey","Saddle River (Upper Saddle River)",N/A,0,0,0,0,1,N/A
1410116,"May 30, 2019",Ohio,Cincinnati,"Kinney Ave",0,0,0,0,1,N/A
1406881,"May 27, 2019",Ohio,Springfield,"1436 Woodward Ave",0,0,0,0,1,N/A
1404843,"May 25, 2019",California,"Valley Center","Lilac Knolls Rd",0,0,0,0,1,N/A
1402061,"May 22, 2019",Indiana,Evansville,"7301 Lincoln Ave",0,0,0,0,1,N/A
1401343,"May 19, 2019",Massachusetts,Worcester,"98 Lovell St",0,0,0,0,1,N/A
1400354,"May 18, 2019",Illinois,Carbondale,"501 S Washington St",0,0,0,0,1,N/A
1394824,"May 14, 2019","New Jersey",Kearny,"1200 Harrison Ave",0,0,0,0,1,N/A
1395292,"May 13, 2019",California,Lynwood,"10900 block of San Vicente Ave",0,0,0,0,1,N/A
1393325,"May 12, 2019",Ohio,Springfield,"100 block of Roosevelt Dr",0,0,0,0,1,N/A
1392002,"May 10, 2019",Pennsylvania,Bloomsburg,"Honeysuckle Ct",0,0,0,0,1,N/A
1387291,"May 5, 2019",Pennsylvania,Bethlehem,"800 block of Argus Ct",0,1,0,0,1,N/A
1385897,"May 3, 2019","New Jersey",Brick,"Sprucewood Ave and Chambersbridge Rd",0,0,0,0,1,N/A
1384374,"April 30, 2019",Pennsylvania,Pottstown,"1300 block of Meadowview Dr",0,0,0,0,1,N/A
1384339,"April 30, 2019",Pennsylvania,Elizabethtown,"451 W High St",0,0,0,0,1,N/A
1380204,"April 25, 2019",Ohio,Dayton,"100 block of Kelly Ave",0,2,0,0,2,N/A
1379633,"April 23, 2019",Connecticut,Southport,"1 Sasco Hill Rd",0,0,0,0,1,N/A
1378850,"April 22, 2019",Ohio,Xenia,"Sycamore St",0,0,0,0,1,N/A
1377850,"April 21, 2019",Pennsylvania,Erie,"2400 block of Camphausen Ave",0,0,0,0,1,N/A
1373227,"April 16, 2019",Pennsylvania,Washington,"2679 Bel Air Dr",0,0,0,0,1,N/A
1371607,"April 13, 2019","New Jersey",Belvidere,"200 block of Greenwich St",0,0,0,0,1,N/A
1370307,"April 12, 2019",California,Redding,"2100 block of Oxford Rd",0,0,0,0,1,N/A
1369070,"April 11, 2019","New York",Ithaca,"150 W Village Pl",0,0,0,0,1,N/A
1369692,"April 11, 2019",Iowa,"Mason City","5 N Federal Ave",0,0,0,0,1,N/A
1366494,"April 8, 2019",Ohio,Cincinnati,"Jefferson Ave",0,0,0,0,1,N/A
1365290,"April 7, 2019",Louisiana,"Ville Platte","700 block of E Wilson St",1,1,0,0,1,N/A
1365708,"April 6, 2019",Ohio,Kent,"500 block of Carthage Ave",0,0,0,0,1,N/A
1364050,"April 5, 2019",Ohio,Cleveland,"3800 block of E 71st St",0,0,0,0,1,N/A
1362927,"April 3, 2019","North Carolina",Gastonia,"Marcela Dr",0,0,0,0,1,N/A
1361160,"April 1, 2019",Ohio,Toledo,"5300 block of N Detroit Ave",0,0,0,0,1,N/A
1360126,"April 1, 2019",Pennsylvania,Philadelphia,"3100 block of Agate St",0,0,0,0,1,N/A
1361120,"April 1, 2019",Texas,Houston,"4300 block of Phlox St",0,0,0,0,1,N/A
1358070,"March 28, 2019",Ohio,Massillon,"S Erie St",0,0,0,0,1,N/A
1354497,"March 25, 2019",Ohio,Miamisburg,"8100 block of S Union Rd",0,0,0,0,1,N/A
1352677,"March 22, 2019",Ohio,Wickliffe,"Regent Rd",0,0,0,0,1,N/A
1352226,"March 21, 2019",Ohio,Cincinnati,"2301 E Sharon Rd",0,0,0,0,1,N/A
1352173,"March 21, 2019","New York",Schenectady,"929 Emmett St",0,0,0,0,2,N/A
1352528,"March 21, 2019",Illinois,Chicago,"8100 block of S Crandon Ave",0,0,0,0,1,N/A
1348690,"March 15, 2019",Illinois,Princeton,N/A,0,0,0,0,1,N/A
1347656,"March 15, 2019",Pennsylvania,"Mc Kean (Mckean)","8300 block of Lowe Rd",0,0,0,0,1,N/A
1346504,"March 14, 2019",Ohio,Hamilton,"3500 block of Lakewood Ct",0,0,0,0,1,N/A
1346811,"March 11, 2019",Ohio,Camden,"10000 block of Gratis-Jacksonburg Rd",0,0,0,0,1,N/A
1338831,"March 2, 2019",Indiana,Anderson,"4400 block of 100 E",0,0,0,0,1,N/A
1337307,"February 25, 2019",Wisconsin,Madison,"Parkwood Ln",0,0,0,0,1,N/A
1332575,"February 21, 2019",Pennsylvania,Pittsburgh,"1400 block of Louise St",0,0,0,0,1,N/A
1327799,"February 15, 2019",Texas,"El Paso","4900 Doniphan Dr",0,0,0,0,1,N/A
1326984,"February 14, 2019",Georgia,Covington,"Holmes Ct",0,0,0,0,1,N/A
1325736,"February 13, 2019",Ohio,Dayton,"Stoltz Ave and Nicholas Ave",0,0,0,0,1,N/A
1327082,"February 13, 2019",Wisconsin,Neenah,"400 block of Quarry Ln",0,0,0,0,1,N/A
1325713,"February 12, 2019",Massachusetts,Reading,"183 Woburn St",0,0,0,0,1,N/A
1323105,"February 8, 2019",Texas,"San Antonio","300 block of Vargas Alley",0,1,0,0,1,N/A
1322351,"February 6, 2019",Indiana,Plymouth,"Western Ave and Hoham Dr",0,0,0,0,1,N/A
1320447,"February 5, 2019",Ohio,Dayton,"1916 Elsmere Ave",0,0,0,0,1,N/A
1321425,"February 4, 2019",Iowa,Keokuk,"107 S 19th St",0,0,0,0,1,N/A
1320059,"February 3, 2019",Mississippi,Pittsboro,"Co Rd 346 and Co Rd 348",0,0,0,0,1,N/A
1320028,"February 3, 2019",Louisiana,Shreveport,"800 block of Navaho Trail",0,2,0,0,5,N/A
1318387,"February 2, 2019",Ohio,Cincinnati,"370 St Andrews Dr",1,1,0,0,1,N/A
1317000,"January 30, 2019",Louisiana,Pineville,"257 Stilley Rd",0,0,0,0,1,N/A
1311343,"January 25, 2019","New York","Rochester (Greece)","1 Affinity Ln",0,0,0,0,1,N/A
1312799,"January 25, 2019",Iowa,Davenport,"1502 W Locust St",0,0,0,0,1,N/A
1310374,"January 24, 2019","Rhode Island",Pawtucket,"Weeden St",0,0,0,0,1,N/A
1308983,"January 23, 2019","New Jersey",Salem,"172 E Broadway",0,0,0,0,1,N/A
1307797,"January 21, 2019",Ohio,Dayton,"3200 block of E 4th St",0,0,0,0,1,N/A
1304934,"January 18, 2019",Illinois,Urbana,"700 block of Sunset Dr",0,0,0,0,1,N/A
1304755,"January 18, 2019",Texas,Amarillo,"1700 block of S Amarillo St",0,0,0,0,1,N/A
1305024,"January 17, 2019",Alabama,Montgomery,"600 block of Plantation Way",0,0,0,0,1,N/A
1296975,"January 7, 2019","North Dakota",Alexander,N/A,0,0,0,0,1,N/A
1291768,"January 3, 2019",Alabama,Boaz,"11 Gilbreath Rd",0,0,0,0,1,N/A
1291028,"January 1, 2019",Indiana,Evansville,"E. Virginia St",0,0,0,0,1,N/A
1290563,"January 1, 2019",Illinois,Chicago,"4500 block of W George St",0,0,0,0,1,N/A
1292774,"December 31, 2018","New York",Nyack,N/A,0,0,0,0,1,N/A
1288073,"December 29, 2018",Indiana,Gary,"3600 block of Alabama St",0,0,0,0,1,N/A
1287645,"December 29, 2018",Texas,"Corpus Christi","400 block of Homecrest St",1,0,0,0,1,N/A
1287038,"December 26, 2018","New York",Stanford,"Rte 82",0,0,0,0,1,N/A
