,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop,Police Action Index,Police Action Index Normalized
2443,2737647,"October 23, 2023",Colorado,Durango,149 S Camino del Rio,1,3,0,0,3,,2023,2023-10-23,0,3,0,0,2.65,0.004043023876725914
2444,2735504,"October 22, 2023",Mississippi,Meridian,2409 5th St,1,3,0,0,0,,2023,2023-10-22,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2445,2735299,"October 22, 2023",Arkansas,Pine Bluff,200 University Dr,1,3,0,0,4,,2023,2023-10-22,0,4,0,0,3.65,0.0055686932641696545
2446,2735026,"October 21, 2023",Texas,College Station,2501 Texas Ave S,0,4,0,0,1,,2023,2023-10-21,0,1,0,0,0.8,0.001220535509954993
2447,2735343,"October 21, 2023",Texas,Borger,718 N Main St,1,3,0,0,1,,2023,2023-10-21,0,1,0,0,0.6499999999999999,0.0009916851018384315
2448,2735073,"October 21, 2023",California,Santa Maria,1000 block of N School St,1,3,0,0,0,,2023,2023-10-21,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2449,2735271,"October 21, 2023",North Carolina,Fayetteville,1520 Slater Ave,1,3,0,0,1,,2023,2023-10-21,0,1,0,0,0.6499999999999999,0.0009916851018384315
2450,2735817,"October 21, 2023",Louisiana,Monroe,3100 block of Renwick St,1,5,0,0,2,,2023,2023-10-21,0,2,0,0,1.55,0.0023647875505377986
2451,2735260,"October 21, 2023",California,Oakley,487 Shannon Way,1,3,0,0,1,,2023,2023-10-21,0,1,0,0,0.6499999999999999,0.0009916851018384315
2452,2734098,"October 20, 2023",Nebraska,Lincoln,13th St and O St,0,4,0,0,3,,2023,2023-10-20,0,3,0,0,2.8,0.004271874284842474
2453,2735403,"October 20, 2023",Louisiana,Alexandria,1900 block of Kelly St,0,4,0,0,2,,2023,2023-10-20,0,2,0,0,1.8,0.0027462048973987342
2454,2733549,"October 19, 2023",Washington,Toppenish,200 block of Pearne St,3,1,1,0,0,,2023,2023-10-19,0,0,1,0,-0.35000000000000014,-0.0005339842856053096
2455,2733136,"October 18, 2023",Ohio,Columbus,200 block of Winner Ave,0,4,0,0,1,,2023,2023-10-18,0,1,0,0,0.8,0.001220535509954993
2456,2732484,"October 17, 2023",Georgia,Augusta,2 Greene St,0,4,0,0,0,,2023,2023-10-17,0,0,0,0,-0.2,-0.00030513387748874824
2457,2731511,"October 16, 2023",Maryland,Severn,1159 Reece Rd,0,4,0,0,0,,2023,2023-10-16,0,0,0,0,-0.2,-0.00030513387748874824
2458,2731681,"October 16, 2023",California,Los Angeles,4410 Lankershim Blvd,3,1,0,0,0,,2023,2023-10-16,0,0,0,0,-0.6500000000000001,-0.000991685101838432
2459,2731021,"October 15, 2023",South Carolina,Barnwell,Quail Rd and Patterson Rd,1,5,0,0,0,,2023,2023-10-15,0,0,0,0,-0.45,-0.0006865512243496836
2460,2730602,"October 15, 2023",Minnesota,Minneapolis,400 block of N 3rd Ave,0,4,0,0,0,,2023,2023-10-15,0,0,0,0,-0.2,-0.00030513387748874824
2461,2729845,"October 14, 2023",Colorado,Denver,12445 E 39th Ave,3,3,0,0,0,,2023,2023-10-14,0,0,0,0,-0.7500000000000001,-0.001144252040582806
2462,2730782,"October 13, 2023",Mississippi,Cleveland,1823 S Chrisman Ave,2,2,0,0,1,,2023,2023-10-13,0,1,0,0,0.5,0.0007628346937218705
2463,2729811,"October 13, 2023",Missouri,Kansas City,E 10th St and Indiana Ave,0,5,0,0,0,,2023,2023-10-13,0,0,0,0,-0.25,-0.00038141734686093526
2464,2728246,"October 12, 2023",Minnesota,Princeton,225 190th Ave NE,0,5,0,1,1,,2023,2023-10-12,0,1,0,0,0.75,0.001144252040582806
2465,2727876,"October 10, 2023",Wisconsin,Madison,116 Milky Way,1,3,0,0,4,,2023,2023-10-10,0,4,0,0,3.65,0.0055686932641696545
2466,2725771,"October 8, 2023",Illinois,Chicago,316 W Erie St,0,8,0,0,0,,2023,2023-10-08,0,0,0,0,-0.4,-0.0006102677549774965
2467,2725838,"October 8, 2023",Pennsylvania,Indiana,640 N 5th Ave,1,8,0,0,0,,2023,2023-10-08,0,0,0,0,-0.6000000000000001,-0.0009154016324662448
2468,2726444,"October 8, 2023",Louisiana,Gonzales,616 N Tobey Ave,1,4,0,0,2,,2023,2023-10-08,0,2,0,0,1.6,0.002441071019909986
2469,2725206,"October 7, 2023",Illinois,Chicago,5012 N Winthrop Ave,0,4,0,0,0,,2023,2023-10-07,0,0,0,0,-0.2,-0.00030513387748874824
2470,2725669,"October 7, 2023",California,Inglewood,3333 W Manchester Blvd,2,3,0,0,0,,2023,2023-10-07,0,0,0,0,-0.55,-0.0008391181630940577
2471,2725422,"October 6, 2023",Nevada,Reno,10640 N McCarran Blvd,0,7,0,0,0,,2023,2023-10-06,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2472,2725126,"October 6, 2023",South Carolina,Florence,1100 block of Oakland Ave,0,4,0,0,0,,2023,2023-10-06,0,0,0,0,-0.2,-0.00030513387748874824
2473,2725133,"October 6, 2023",District of Columbia,Washington,100 block of Quincy Pl NE,0,5,0,0,0,,2023,2023-10-06,0,0,0,0,-0.25,-0.00038141734686093526
2474,2723247,"October 4, 2023",Pennsylvania,Philadelphia,7500 block of Whitaker Ave,0,4,1,0,0,,2023,2023-10-04,0,0,0,1,0.39999999999999997,0.0006102677549774964
2475,2723237,"October 4, 2023",Minnesota,Saint Paul,1200 block of Hazelwood St,1,3,0,0,0,,2023,2023-10-04,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2476,2723347,"October 4, 2023",California,Los Angeles,S Central Ave and E 90th St,1,4,0,0,0,,2023,2023-10-04,0,0,0,0,-0.4,-0.0006102677549774965
2477,2722363,"October 3, 2023",Maryland,Baltimore,1800 Argonne Dr,0,5,0,0,2,,2023,2023-10-03,0,2,0,0,1.75,0.002669921428026547
2478,2720893,"October 2, 2023",Pennsylvania,Philadelphia,6115 Shelbourne St,3,1,1,0,0,,2023,2023-10-02,0,0,0,1,-0.050000000000000155,-7.628346937218729e-05
2479,2720910,"October 1, 2023",Ohio,Toledo,500 block of Leach St,0,4,0,0,1,,2023,2023-10-01,0,1,0,0,0.8,0.001220535509954993
2480,2720112,"October 1, 2023",Kentucky,Lexington,125 N Mill St,0,4,0,0,1,,2023,2023-10-01,0,1,0,0,0.8,0.001220535509954993
2481,2720476,"October 1, 2023",Illinois,Chicago,50 block of S Whipple St,2,2,0,0,0,,2023,2023-10-01,0,0,0,0,-0.5,-0.0007628346937218705
2482,2720136,"October 1, 2023",Nebraska,Omaha,N 24th St and Decatur St,1,5,0,0,0,,2023,2023-10-01,0,0,0,0,-0.45,-0.0006865512243496836
2483,2720311,"October 1, 2023",Texas,Houston,8700 block of Cypressbrook Dr,2,2,0,0,1,,2023,2023-10-01,0,1,0,0,0.5,0.0007628346937218705
2484,2720526,"October 1, 2023",New Jersey,Jersey City,260 Culver Ave,0,5,0,0,0,,2023,2023-10-01,0,0,0,0,-0.25,-0.00038141734686093526
2485,2720419,"September 30, 2023",Texas,Laredo,717 E Travis St,0,4,0,0,0,,2023,2023-09-30,0,0,0,0,-0.2,-0.00030513387748874824
2486,2720128,"September 30, 2023",California,San Pedro,1230 N Park Western Dr,1,3,0,0,1,,2023,2023-09-30,0,1,0,0,0.6499999999999999,0.0009916851018384315
2487,2719793,"September 29, 2023",Louisiana,Lake Charles,2212 Broad St,1,3,0,0,1,,2023,2023-09-29,0,1,0,0,0.6499999999999999,0.0009916851018384315
2488,2717131,"September 27, 2023",District of Columbia,Washington,2423 14th St NE,2,3,0,0,0,,2023,2023-09-27,0,0,0,0,-0.55,-0.0008391181630940577
2489,2715316,"September 25, 2023",Texas,Dallas,4800 block of Elsie Faye Heggins St,1,3,0,0,1,,2023,2023-09-25,0,1,0,0,0.6499999999999999,0.0009916851018384315
2490,2715722,"September 25, 2023",Florida,Jacksonville,4229 Moncrief Rd W,0,6,0,0,0,,2023,2023-09-25,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
2491,2714225,"September 24, 2023",Oklahoma,Oklahoma City,SW 26th St and S Agnew Ave,0,4,0,0,0,,2023,2023-09-24,0,0,0,0,-0.2,-0.00030513387748874824
2492,2714677,"September 24, 2023",South Carolina,Columbia,225 Saddletrail Rd,3,1,0,0,3,,2023,2023-09-24,0,3,0,0,2.3499999999999996,0.003585323060492791
2493,2714319,"September 23, 2023",Florida,Jacksonville,8846 A C Skinner Pkwy,3,1,0,0,0,,2023,2023-09-23,0,0,0,0,-0.6500000000000001,-0.000991685101838432
2494,2714462,"September 23, 2023",Tennessee,Covington,2951 Hwy 51 N,1,4,0,0,2,,2023,2023-09-23,0,2,0,0,1.6,0.002441071019909986
2495,2713920,"September 23, 2023",Virginia,Chesapeake,1300 block of Drayton Rd,1,4,0,0,1,,2023,2023-09-23,0,1,0,0,0.6,0.0009154016324662447
2496,2713404,"September 23, 2023",California,Downey,11018 Downey Ave,0,4,0,0,1,,2023,2023-09-23,0,1,0,0,0.8,0.001220535509954993
2497,2714081,"September 23, 2023",District of Columbia,Washington,1360 H St NE,1,3,0,0,0,,2023,2023-09-23,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2498,2713409,"September 22, 2023",California,Pomona,1500 E 1st St,1,4,0,0,0,,2023,2023-09-22,0,0,0,0,-0.4,-0.0006102677549774965
2499,2713882,"September 22, 2023",Minnesota,Minneapolis,Lake St and Lyndale Ave,0,4,0,0,0,,2023,2023-09-22,0,0,0,0,-0.2,-0.00030513387748874824
2500,2710366,"September 18, 2023",North Carolina,Spring Lake,214 S 6th St,1,3,0,0,0,,2023,2023-09-18,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2501,2709172,"September 18, 2023",North Carolina,Charlotte,200 block of N Tryon St,0,4,0,0,0,,2023,2023-09-18,0,0,0,0,-0.2,-0.00030513387748874824
2502,2708996,"September 17, 2023",Massachusetts,Boston,50 Ames St,0,5,0,0,2,,2023,2023-09-17,0,2,0,0,1.75,0.002669921428026547
2503,2708659,"September 17, 2023",Texas,El Paso,12300 Tierra Inca Dr,2,3,0,1,1,,2023,2023-09-17,0,1,0,0,0.44999999999999996,0.0006865512243496835
2504,2709153,"September 17, 2023",Illinois,Romeoville,512 Concord Ave,5,0,1,0,0,,2023,2023-09-17,0,0,1,0,-0.7,-0.0010679685712106186
2505,2708490,"September 16, 2023",Indiana,South Bend,Huron St and Philippa St,0,4,0,0,2,,2023,2023-09-16,0,2,0,0,1.8,0.0027462048973987342
2506,2708514,"September 16, 2023",Colorado,Denver,1946 Market St,0,5,0,0,1,,2023,2023-09-16,0,1,0,0,0.75,0.001144252040582806
2507,2710554,"September 15, 2023",Mississippi,Tchula,14592 Martin Luther King Dr,1,6,0,0,0,,2023,2023-09-15,0,0,0,0,-0.5,-0.0007628346937218705
2508,2706325,"September 13, 2023",Pennsylvania,Philadelphia,W York St and N Marshall St,0,4,0,0,0,,2023,2023-09-13,0,0,0,0,-0.2,-0.00030513387748874824
2509,2704430,"September 11, 2023",Florida,Palm Bay,1200 Hadley Cir SE,0,4,0,0,0,,2023,2023-09-11,0,0,0,0,-0.2,-0.00030513387748874824
2510,2703680,"September 10, 2023",Michigan,Detroit,8600 block of Rosemont Ave,2,2,0,0,0,,2023,2023-09-10,0,0,0,0,-0.5,-0.0007628346937218705
2511,2703436,"September 10, 2023",Indiana,Indianapolis,800 block of W 29th St,0,5,0,0,0,,2023,2023-09-10,0,0,0,0,-0.25,-0.00038141734686093526
2512,2704593,"September 10, 2023",New Jersey,Jersey City,Martin Luther King Dr and Orient Ave,0,5,0,0,0,,2023,2023-09-10,0,0,0,0,-0.25,-0.00038141734686093526
2513,2702902,"September 9, 2023",Illinois,Chicago,6500 block of S King Dr,0,4,0,0,0,,2023,2023-09-09,0,0,0,0,-0.2,-0.00030513387748874824
2514,2703975,"September 9, 2023",South Carolina,Rock Hill,800 block of Brunswick Dr,0,4,0,0,2,,2023,2023-09-09,0,2,0,0,1.8,0.0027462048973987342
2515,2701771,"September 7, 2023",Texas,Dallas,5300 block of Colonial Ave,1,3,0,0,1,,2023,2023-09-07,0,1,0,0,0.6499999999999999,0.0009916851018384315
2516,2700661,"September 6, 2023",New York,Brooklyn,56 Marcus Garvey Blvd,0,4,0,0,3,,2023,2023-09-06,0,3,0,0,2.8,0.004271874284842474
2517,2701037,"September 6, 2023",Mississippi,Jackson,3400 block of Lampton Ave,1,3,0,0,1,,2023,2023-09-06,0,1,0,0,0.6499999999999999,0.0009916851018384315
2518,2701233,"September 6, 2023",Texas,El Paso (Socorro),253 Flor Margarita Blvd,0,4,0,0,3,,2023,2023-09-06,0,3,0,0,2.8,0.004271874284842474
2519,2699229,"September 5, 2023",Illinois,Chicago,4718 W Gladys Ave,0,4,0,0,0,,2023,2023-09-05,0,0,0,0,-0.2,-0.00030513387748874824
2520,2699475,"September 4, 2023",Georgia,Dublin,100 block of E Jackson St,1,3,0,0,3,,2023,2023-09-04,0,3,0,0,2.65,0.004043023876725914
2521,2698496,"September 4, 2023",Alabama,Birmingham,930 5th Ave N,2,3,0,0,0,,2023,2023-09-04,0,0,0,0,-0.55,-0.0008391181630940577
2522,2698171,"September 3, 2023",Georgia,Atlanta,3516 Adkins Rd NW,0,5,1,0,0,,2023,2023-09-03,0,0,1,0,0.04999999999999999,7.628346937218703e-05
2523,2698160,"September 3, 2023",Illinois,Freeport,300 block of E Pleasant St,1,3,0,0,0,,2023,2023-09-03,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2524,2698786,"September 3, 2023",North Carolina,High Point,2900 block of Creekview Ct,1,3,0,0,0,,2023,2023-09-03,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2525,2698107,"September 3, 2023",Texas,Galveston,4002 Mendocino Dr,2,2,0,0,0,,2023,2023-09-03,0,0,0,0,-0.5,-0.0007628346937218705
2526,2697278,"September 2, 2023",Massachusetts,Lynn,189 Essex St,2,5,0,0,6,,2023,2023-09-02,0,6,0,0,5.35,0.008162331222824015
2527,2695354,"August 30, 2023",Illinois,Peoria,2217 W Marquette Ave,1,4,0,0,0,,2023,2023-08-30,0,0,0,0,-0.4,-0.0006102677549774965
2528,2695977,"August 30, 2023",Texas,Houston,2800 block of Chimney Rock Rd,0,4,0,0,0,,2023,2023-08-30,0,0,0,0,-0.2,-0.00030513387748874824
2529,2694045,"August 29, 2023",New York,Rochester,15 Savannah St,0,4,0,0,0,,2023,2023-08-29,0,0,0,0,-0.2,-0.00030513387748874824
2530,2692290,"August 27, 2023",Ohio,Mansfield,137 Blymyer Ave,1,3,0,0,2,,2023,2023-08-27,0,2,0,0,1.65,0.002517354489282173
2531,2691802,"August 27, 2023",Kentucky,Louisville,301 Market St,2,4,0,0,1,,2023,2023-08-27,0,1,0,0,0.3999999999999999,0.0006102677549774963
2532,2692120,"August 27, 2023",Michigan,Detroit,11644 Cloverdale St,1,4,0,0,0,,2023,2023-08-27,0,0,0,0,-0.4,-0.0006102677549774965
2533,2691769,"August 27, 2023",Ohio,Cleveland,11500 block of St Mark Ave,0,4,0,0,0,,2023,2023-08-27,0,0,0,0,-0.2,-0.00030513387748874824
2534,2692512,"August 27, 2023",Colorado,Pueblo,1200 block of Berwind Ave,1,3,0,0,0,,2023,2023-08-27,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2535,2691275,"August 26, 2023",Utah,Orem,360 S State St,0,5,0,5,5,,2023,2023-08-26,0,5,0,0,4.75,0.0072469295903577705
2536,2690924,"August 26, 2023",Massachusetts,Boston,10 Talbot Ave,0,7,0,1,3,,2023,2023-08-26,0,3,0,0,2.65,0.004043023876725914
2537,2692026,"August 26, 2023",Mississippi,Ripley,100 block of Peacock Holler,0,4,0,0,1,,2023,2023-08-26,0,1,0,0,0.8,0.001220535509954993
2538,2690914,"August 25, 2023",Florida,Tallahassee,1303 Ocala Rd,0,4,0,0,0,,2023,2023-08-25,0,0,0,0,-0.2,-0.00030513387748874824
2539,2690809,"August 25, 2023",California,Pasadena,151 E Orange Grove Blvd,0,5,0,0,0,,2023,2023-08-25,0,0,0,0,-0.25,-0.00038141734686093526
2540,2690239,"August 24, 2023",Ohio,Hartville,13305 Carnation Ave NW,4,0,1,0,0,,2023,2023-08-24,0,0,1,0,-0.5,-0.0007628346937218705
2541,2688942,"August 23, 2023",California,Trabuco Canyon,19152 Santiago Canyon Rd,3,5,1,0,0,,2023,2023-08-23,0,0,0,1,-0.2500000000000001,-0.0003814173468609354
2542,2688888,"August 23, 2023",Ohio,Warren (Howland),Highlawn Ave SE,0,4,1,0,0,,2023,2023-08-23,0,0,0,1,0.39999999999999997,0.0006102677549774964
2543,2688256,"August 22, 2023",Illinois,Chicago,1521 S Trumbull Ave,1,3,0,0,0,,2023,2023-08-22,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2544,2686943,"August 21, 2023",Pennsylvania,Upper Darby,635 Long Lane,1,3,0,0,0,,2023,2023-08-21,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2545,2687693,"August 21, 2023",New York,Valley Stream,89 Ocean Ave,1,3,0,0,3,,2023,2023-08-21,0,3,0,0,2.65,0.004043023876725914
2546,2685998,"August 20, 2023",Washington,Seattle,2205 Rainier Ave S,3,6,0,0,0,,2023,2023-08-20,0,0,0,0,-0.9000000000000001,-0.0013731024486993671
2547,2686221,"August 20, 2023",Minnesota,Minneapolis,814 E Franklin Ave,0,9,0,0,1,,2023,2023-08-20,0,1,0,0,0.55,0.0008391181630940577
2548,2687319,"August 20, 2023",Texas,Denison,1100 block of W Owings St,1,3,0,0,3,,2023,2023-08-20,0,3,0,0,2.65,0.004043023876725914
2549,2686454,"August 20, 2023",Wisconsin,Milwaukee,S 12th St and W Mitchell St,0,4,0,0,1,,2023,2023-08-20,0,1,0,0,0.8,0.001220535509954993
2550,2686543,"August 20, 2023",Georgia,Louisville,1000 block of Handy St,0,5,0,0,3,,2023,2023-08-20,0,3,0,0,2.75,0.004195590815470288
2551,2686047,"August 19, 2023",Wisconsin,Milwaukee,S 14th St and W Burnham St,0,9,0,0,1,,2023,2023-08-19,0,1,0,0,0.55,0.0008391181630940577
2552,2685196,"August 19, 2023",Pennsylvania,Philadelphia,500 block of N Creighton St,1,8,0,0,0,,2023,2023-08-19,0,0,0,0,-0.6000000000000001,-0.0009154016324662448
2553,2685332,"August 19, 2023",Georgia,Macon,834 Woodard Ave,1,3,0,0,1,,2023,2023-08-19,0,1,0,0,0.6499999999999999,0.0009916851018384315
2554,2686338,"August 19, 2023",Delaware,Wilmington,300 block of Chapel St,0,4,0,0,0,,2023,2023-08-19,0,0,0,0,-0.2,-0.00030513387748874824
2555,2684327,"August 18, 2023",Virginia,Norfolk,1510 E Brambleton Ave,0,4,0,0,3,,2023,2023-08-18,0,3,0,0,2.8,0.004271874284842474
2556,2685046,"August 18, 2023",Illinois,Chicago,3500 block of W 13th Pl,0,4,0,0,0,,2023,2023-08-18,0,0,0,0,-0.2,-0.00030513387748874824
2557,2684071,"August 16, 2023",Louisiana,Alexandria,2900 block of Levin St,1,4,0,0,0,,2023,2023-08-16,0,0,0,0,-0.4,-0.0006102677549774965
2558,2683130,"August 16, 2023",Illinois,East Saint Louis,N 38th St and Audubon Ave,1,4,0,0,0,,2023,2023-08-16,0,0,0,0,-0.4,-0.0006102677549774965
2559,2683213,"August 16, 2023",Oklahoma,Oklahoma City,7405 NW 5th Terrace,4,0,1,0,0,,2023,2023-08-16,0,0,1,0,-0.5,-0.0007628346937218705
2560,2682756,"August 16, 2023",Kentucky,Louisville,1800 block of W Muhammad Ali Blvd,0,4,0,0,0,,2023,2023-08-16,0,0,0,0,-0.2,-0.00030513387748874824
2561,2681831,"August 15, 2023",Tennessee,Clarksville,2655 Union Hall Rd,0,5,2,0,0,,2023,2023-08-15,0,0,0,2,0.95,0.001449385918071554
2562,2680467,"August 13, 2023",Tennessee,Memphis,Peabody Pl and S B B King Blvd,0,8,0,0,0,,2023,2023-08-13,0,0,0,0,-0.4,-0.0006102677549774965
2563,2679624,"August 13, 2023",Ohio,Cincinnati,2300 block of Flora St,0,4,0,0,0,,2023,2023-08-13,0,0,0,0,-0.2,-0.00030513387748874824
2564,2680270,"August 13, 2023",Illinois,Chicago,5700 block of S Payne Dr,1,3,0,0,0,,2023,2023-08-13,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2565,2679865,"August 13, 2023",Illinois,Rockford,600 block of Fisher Ave,0,7,0,0,0,,2023,2023-08-13,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2566,2680526,"August 13, 2023",Illinois,Chicago,100 block of W Division St,0,4,0,0,0,,2023,2023-08-13,0,0,0,0,-0.2,-0.00030513387748874824
2567,2680362,"August 13, 2023",Pennsylvania,Harrisburg,Cranberry St and N 2nd St,0,4,0,0,1,,2023,2023-08-13,0,1,0,0,0.8,0.001220535509954993
2568,2679878,"August 12, 2023",Michigan,Grand Rapids,Dickinson St SE and Madison Ave SE,0,4,0,0,0,,2023,2023-08-12,0,0,0,0,-0.2,-0.00030513387748874824
2569,2678953,"August 12, 2023",Washington,Bothell,2005 185th Pl SE,1,3,0,0,0,,2023,2023-08-12,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2570,2678825,"August 11, 2023",Minnesota,Minneapolis,2220 16th Ave S,1,6,0,0,2,,2023,2023-08-11,0,2,0,0,1.5,0.002288504081165612
2571,2678274,"August 11, 2023",Pennsylvania,Philadelphia,800 Diamond St,3,1,0,0,0,,2023,2023-08-11,0,0,0,0,-0.6500000000000001,-0.000991685101838432
2572,2678650,"August 11, 2023",Arkansas,Pine Bluff,1601 S Cherry St,0,4,0,0,1,,2023,2023-08-11,0,1,0,0,0.8,0.001220535509954993
2573,2676883,"August 10, 2023",Washington,Lynnwood,SW 164th St and W 48th Pl,4,1,0,0,1,,2023,2023-08-10,0,1,0,0,0.1499999999999999,0.00022885040811656103
2574,2675914,"August 9, 2023",Illinois,Crystal Lake,5805 Wild Plum Rd,3,1,1,0,0,,2023,2023-08-09,0,0,1,0,-0.35000000000000014,-0.0005339842856053096
2575,2677365,"August 9, 2023",Pennsylvania,Pittsburgh,2176 Webster Ave,0,4,0,1,1,,2023,2023-08-09,0,1,0,0,0.8,0.001220535509954993
2576,2673981,"August 6, 2023",Pennsylvania,Philadelphia,200 W 65th Ave,0,5,0,0,0,,2023,2023-08-06,0,0,0,0,-0.25,-0.00038141734686093526
2577,2673152,"August 6, 2023",Texas,Edinburg,5120 S Raul Longoria Rd,0,7,0,0,3,,2023,2023-08-06,0,3,0,0,2.65,0.004043023876725914
2578,2672766,"August 5, 2023",District of Columbia,Washington,Good Hope Rd SE and 16th St SE,3,2,0,0,0,,2023,2023-08-05,0,0,0,0,-0.7000000000000001,-0.0010679685712106188
2579,2672510,"August 5, 2023",Louisiana,Lafayette,106 S General Marshall St,1,4,0,1,1,,2023,2023-08-05,0,1,0,0,0.6,0.0009154016324662447
2580,2673896,"August 5, 2023",Missouri,Kansas City,E 16th St and Grand Blvd,0,4,0,0,1,,2023,2023-08-05,0,1,0,0,0.8,0.001220535509954993
2581,2671589,"August 3, 2023",California,Los Angeles,8805 S Hoover St,0,4,0,0,0,,2023,2023-08-03,0,0,0,0,-0.2,-0.00030513387748874824
2582,2673196,"August 2, 2023",Arkansas,Pine Bluff,Lilac St,0,5,0,0,0,,2023,2023-08-02,0,0,0,0,-0.25,-0.00038141734686093526
2583,2670331,"August 2, 2023",Illinois,Chicago,1249 W 81st St,1,3,0,0,0,,2023,2023-08-02,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2584,2668365,"July 31, 2023",Mississippi,Columbus,2520 5th St N,0,4,0,0,2,,2023,2023-07-31,0,2,0,0,1.8,0.0027462048973987342
2585,2666859,"July 30, 2023",Illinois,Chicago,1500 block of S Keeler Ave,1,8,0,0,0,,2023,2023-07-30,0,0,0,0,-0.6000000000000001,-0.0009154016324662448
2586,2667118,"July 30, 2023",Michigan,Lansing,1300 block of W Holmes Rd,0,5,0,0,0,,2023,2023-07-30,0,0,0,0,-0.25,-0.00038141734686093526
2587,2667537,"July 30, 2023",Texas,Port Arthur,711 Procter St,0,7,0,0,0,,2023,2023-07-30,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2588,2666933,"July 30, 2023",Indiana,Muncie,900 block of E Willard St,1,17,0,1,2,,2023,2023-07-30,0,2,0,0,0.95,0.001449385918071554
2589,2668556,"July 30, 2023",Massachusetts,Springfield,Leyfred Terr,0,4,0,0,0,,2023,2023-07-30,0,0,0,0,-0.2,-0.00030513387748874824
2590,2667046,"July 29, 2023",California,Los Angeles,2121 E 99th Pl,1,3,0,0,0,,2023,2023-07-29,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2591,2666201,"July 28, 2023",Florida,Tampa,E Shadowlawn Ave and N 36th St,1,3,0,0,0,,2023,2023-07-28,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2592,2666500,"July 28, 2023",Florida,Fort Lauderdale,NW 19th St and MLK Jr Ave,0,4,0,0,0,,2023,2023-07-28,0,0,0,0,-0.2,-0.00030513387748874824
2593,2666189,"July 28, 2023",Washington,Seattle,9232 Rainier Ave S,0,5,0,0,0,,2023,2023-07-28,0,0,0,0,-0.25,-0.00038141734686093526
2594,2666195,"July 28, 2023",Illinois,Chicago Heights (Ford Heights),1400 block of Senator Ln,1,4,0,0,0,,2023,2023-07-28,0,0,0,0,-0.4,-0.0006102677549774965
2595,2663533,"July 25, 2023",Pennsylvania,Pittsburgh,Nicholas St and Jacob St,0,5,0,0,0,,2023,2023-07-25,0,0,0,0,-0.25,-0.00038141734686093526
2596,2662351,"July 24, 2023",Oklahoma,Tulsa,11107 E Brady St,3,1,0,0,1,,2023,2023-07-24,0,1,0,0,0.34999999999999987,0.0005339842856053092
2597,2662711,"July 24, 2023",New York,Bronx,255 E Burnside Ave,1,3,0,0,3,,2023,2023-07-24,0,3,0,0,2.65,0.004043023876725914
2598,2661359,"July 23, 2023",Florida,Tampa,7402 N 56th St,0,5,0,0,0,,2023,2023-07-23,0,0,0,0,-0.25,-0.00038141734686093526
2599,2661332,"July 23, 2023",Alabama,Birmingham,1700 block of Third Ave W,0,4,0,0,0,,2023,2023-07-23,0,0,0,0,-0.2,-0.00030513387748874824
2600,2661056,"July 23, 2023",Texas,Houston,9261 Gulf Fwy,1,4,0,0,1,,2023,2023-07-23,0,1,0,0,0.6,0.0009154016324662447
2601,2661505,"July 23, 2023",Texas,Dallas,3300 block of Sheila Lane,1,3,0,0,0,,2023,2023-07-23,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2602,2661000,"July 23, 2023",Washington,Seattle,Broadway and E Pike St,0,4,0,0,0,,2023,2023-07-23,0,0,0,0,-0.2,-0.00030513387748874824
2603,2660299,"July 22, 2023",Arizona,Glendale,6761 N Sunset Blvd,0,4,0,0,1,,2023,2023-07-22,0,1,0,0,0.8,0.001220535509954993
2604,2660568,"July 22, 2023",North Carolina,Wade,4001 Pembroke Lane,1,3,0,0,0,,2023,2023-07-22,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
2605,2660217,"July 22, 2023",Illinois,Chicago,1400 block of S Spaulding Ave,1,4,0,0,0,,2023,2023-07-22,0,0,0,0,-0.4,-0.0006102677549774965
2606,2661182,"July 22, 2023",Florida,Daytona Beach,611 Seabreeze Blvd,0,4,0,0,1,,2023,2023-07-22,0,1,0,0,0.8,0.001220535509954993
2607,2660674,"July 22, 2023",Tennessee,Memphis,2965 Meadows Lane,1,4,0,0,0,,2023,2023-07-22,0,0,0,0,-0.4,-0.0006102677549774965
